,News,Original Label,Prediction
1821,"[CLS] Bora conhecer o "" mano "" George Floyd? 1. São + 30 anos de Crimes. As Vitimas, essas infelizmente nunca serão lembradas, indenizadas, nem mesmo homenageadas, indiferente da cor da pele ou situação econômica. 2. "" mano "" floyd, criminoso, marginal, traficante, assaltante, desde a década de 1990, quando mano floyd iniciou praticando crimes. Condenado por : Assaltos e Tráfico de Drogas3. "" mano "" floyd, 1997. Tráfico de Cocaína. Fichado e liberado como réu primário. 4. [SEP]",1,1
1822,[CLS] BOA - - TARDE TODOS OS AMIGOS DO GRUPO! 3S QESA REF FAB DA SILVA! ONTEM ESTAVA ASSISTINDO A TV BANDEIRANTES : ENTREVISTA DO : PRESIDENTE DO CONGRESSO : DEP RODRIGO MAIA! ELE DISSE QUE QUANDO PASSAR ESTA EPIDEMIA CORONA VIRUS! ELE DISSE Q [SEP],1,1
1823,[CLS] Efeito PF? Governo da Bahia admite que errou na contagem de casos de COVID e volta atrás. Saiba detalhes https : / / blogdoseixas. com. br / 2020 / 06 / 07 / governo - da - bahia - admite - que - errou - na - contagem - de - casos - de - covid - e - volta - atras - saiba - detalhes / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1824,"[CLS] “ Mandetta está errado ”, diz Paolo Zanotto, um dos maiores virologistas do pais e um dos responsáveis pelo protocolo de tratamento do coronavírus com cloroquina nos hospitais de São Paulo. "" Excelente entrevista. https : / / brasilsemmedo. com / cloroquina - e - o - remedio - para - vencer - a - epidemia / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",1,1
1825,[CLS] Misericórdia o [UNK] os chineses fazem com os animais [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],1,1
1826,"[CLS] O Brasil não é para amadores. Política, então, menos ainda. O texto, a seguir, também não. Se tem o estômago fraco, não continue a leitura. Procure um filminho bonitinho na Netflix e seja feliz. Primeira coisa que vamos esclarecer, aqui : Ninguém está preocupado com a sua vida. No Brasil, temos 50 mil homicídios por ano e 40 mil óbitos em acidentes de trânsito. São 90 mil vidas perdidas, anualmente, devido a políticas públicas falidas. Descontrole da violência urbana e sucateamento das estradas... Na pior das hipóteses [SEP]",1,1
1827,"[CLS] * Essa esquerda mafiosa e nojenta brasileira, está associada a mesma máfia chinesa, isto é fato consumado, a maior prova dessa conspiração para anarquista o país é destrossar a Direta e derrubar o presidente Bolsonaro, começou em 2017 quando a presidente nacional do PT Gleisi Hoffman, usou o canal da TV AL JAZIRA do Qatar e convocou ajuda do grupo terrorista Hezbollar para para atentar contra a vida de autoridades republicanas, juízes e desembágadores que condenaram membros do PT. Já tentou assassinar o presidente Bolsonaro, e vão continuar [SEP]",1,1
1828,[CLS] SO BRASILEIRO IDIOTA CAI NESSA NARRATIVA. JA SOMOS COMUNIZADOS PELOS CHINESES DESDE QUE BOLSONARO ASSINOU CONTRATOS ENTREGANDO ESTATAIS PARA CHINA. NOSSA SOBERANIA ESTA EM RISCO E OS MILITARES VERDE OLIVA TEM QUE SEREM ACIONADOS. PELO P [SEP],1,1
1829,"[CLS] * URGENTE! BOLETIM ESTADO DE MINAS GERAIS DOMINGO - ( 22 / 03 / 2020 ) * * Informe Epidemiológico Coronavírus * * Até o momento, foram notificados 7. 273 casos de infecção humana pelo COVID - 19, em 12 municípios de Minas Gerais. Destes casos, 7. 190 estão em investigação como * * suspeitos e oitenta e três ( 83 ) casos foram confirmados. * * Foram notificados casos nos seguintes municípios : Belo Horizonte ; Coronel Fabriciano ; Div [SEP]",0,1
1830,"[CLS]. * CIDADE ALERTA * * TRIÂNGULO MINEIRO * * Produtores de etanol e açúcar doam 60 mil litros de álcool 70 para prevenção do coronavírus no Triângulo Mineiro * Empresa de Uberlândia está envolvida na parceria. Associação do setor pretende ampliar doação para Zona da Mata e Noroeste de Minas. Por G1 Triângulo e Alto Paranaíba22 / 03 / 2020 16h15 Atualizado há 21 minutosÁlcool 70 % produzido por alunos e professores do IFG, em Luziânia, Goiás — Foto : Reprodução [SEP]",0,0
1831,[CLS] http : / / vozdopara. com. br / os - filosofos - e - o - coronavirus / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1832,[CLS] * ATENÇÃO * * Primeiro caso suspeito de coronavírus é registrado em Nova Cruz ; paciente está isolado * - http : / / www. novacruzoficialrn. com. br / noticias / 26 / primeiro - caso - suspeito - de - coronavirus - e - registrado - em - nova - cruz - paciente - esta - isolado. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1833,[CLS] * NÃO É BRINCADEIRA – Sobe para 25 mortos e 1546 pessoas infectadas pelo COVID - 19 * https : / / jornalinforondonia. com / saude / nao - e - brincadeira - sobe - para - 25 - mortos - e - 1546 - pessoas - infectadas - pelo - covid - 19 * # Jornalinforondonia * [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1834,[CLS] https : / / pordentrodanoticia. com. br / oms - casos - de - covid - 19 - em - todo - o - mundo - excedem - 267 - 000 - infectados - e - 11 - 000 - mortes / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1835,[CLS] * SAIBA * * Especialista ensina como reforçar a imunidade para dificultar a contaminação pelo COVID - 19 * - http : / / www. diariovip. novacruzoficialrn. com. br / noticias / 36 / especialista - ensina - como - reforcar - a - imunidade - para - dificultar - a - contaminacao - pelo - covid - 19. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1836,[CLS] https : / / www. dropbox. com / s / np429oc8xws89pz / BBC % 20NOT % C3 % 8DCIAS % 20BR % 20IMG - 20200203 - WA1434. jpg? dl = 0 * [UNK] * * [UNK] NOTÍCIAS [UNK] * [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] [UNK] * Para hoje dia 31de Março de 2020 * * ÁRIES 21 / 03 A 19 / 04 * Auferirá uma gentileza abundantemente respeitável no [SEP],0,0
1837,[CLS] https : / / cidadenewsitaurn. blogspot. com / 2020 / 03 / coronavirus - vai - para - 114 - numero - de. html? m = 1 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1838,[CLS] * SAIBA *!? * Conheça os sinais. Dor no peito também é um sintoma da Covid - 19? * - http : / / www. diariovip. novacruzoficialrn. com. br / noticias / 36 / conheca - os - sinais - dor - no - peito - tambem - e - um - sintoma - da - covid - 19. html [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1839,[CLS] https : / / plox. com. br / noticia / 28 / 03 / 2020 / plox - pergunta - ministro - sobre - o - comportamento - do - coronavirus - no - brasil - assista [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1840,"[CLS] * SITUAÇÕES COMPLICADAS * * ‘ Mandaram todo mundo pra casa, e nós que não temos? ’, o triste desabafo de um morador de rua * - http : / / www. diariovip. novacruzoficialrn. com. br / noticias / 39 / mandaram - todo - mundo - pra - casa - e - nos - que - nao - temos - o - triste - desabafo - de - um - morador - de - rua. html * Desesperados, moradores de fa [SEP]",0,0
1841,[CLS] https : / / maisminas. org / caminhoneiros - serao - o - proximo - foco - vacinacao - contra - a - gripe / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1842,"[CLS] * ZAP GRANDE PONTO * 27 / 03 / 2020 * _ www. grandeponto. com. br _ * Com Covid - 19, Raniere participou de sessões da Câmara de Natal na semana passada https : / / bit. ly / 2QR7sPnCoronavírus : Após diagnóstico de Raniere, vereadores de Natal devem fazer exames https : / / bit. ly / 3bAqL7zGovernador recebe ameaça de morte e faz BO após bate boca com Bolsonaro https : / / [SEP]",0,0
1843,"[CLS]. * CIDADE ALERTA * * MINAS GERAIS * * 1o a 5 de abril : saiba como fica o comércio em sete cidades do Leste e Nordeste de MG * G1 fez um levantamento da situação do comércio nas principais cidades da regiãoPor G1 Vales de Minas Gerais02 / 04 / 2020 15h12 Atualizado há 55 minutosVeja como fica o comércio em sete cidades do Leste e Nordeste de Minas Gerais — Foto : Prefeitura de Ipatinga / DivulgaçãoApós mais de uma semana de quarentena, alguns municípios já começaram a flexibil [SEP]",0,0
1844,[CLS] Virus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1845,[CLS] https : / / fanoticias. com. br / covid - 19 - mundo - deve - chegar - a - 1 - milhao - de - casos - esta - semana / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1846,[CLS] https : / / fanoticias. com. br / cinquenta - respiradores - chegam - ao - estado - para - reforar - atendimento - aos - casos - da - covid - 19 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1847,[CLS] https : / / fanoticias. com. br / covid - 19 - mesmo - apos - cura - pacientes - podem - transmitir - doenca - por - ate - 8 - dias / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1848,[CLS] http : / / vozdopara. com. br / mortes - por - novo - coronavirus - sobem - 20 - no - brasil - pais - vive - grave - crise - politica / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1849,[CLS] https : / / maisminas. org / divinopolis - medidas - contra - o - coronavirus / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1850,[CLS] https : / / fanoticias. com. br / imagem - mostra - virus - matando - celulas - humanas / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1851,[CLS] http : / / vozdopara. com. br / covid - 19 - brasil - alcanca - 46 - mortes - e - mais - de - 2 - mil - casos - confirmados / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1852,"[CLS] M * Visitas em presídios são suspensas por mais 30 dias devido à pandemia de Covid - 19 * Governo já tinha suspendido visitas por 15 dias, mas Iapen publicou nova portaria aumentando para 30 dias. Acre tem 23 casos confirmados de coronavírus. * Por G1 — Rio Branco 26 / 03 / 2020 * Mesmo sem caso confirmado do novo coronavírus em presídios do estado, o Instituto de Administração Penitenciária do Acre ( Iapen - AC ) aumentou a suspensão das visitas para 30 dias nas unidades prisionais. A nova portaria foi publicada na [SEP]",0,0
1853,"[CLS] Acabou de sair no Diário Oficial, as profissões de pessoas imunes ao virus : 1 - Atendente de farmácia 2 - Atendente de açougue3 - Atendente de padaria4 - Atendente de supermercado5 - Bombeiro6 - Polícia7 - Guarda Municipal8 - Motorista de táxi9 - Frentista10 - Caminhoneiros11 - Médicos12 - Enfermeiros 13 - Faxineiros14 - Garis15 - Operador de pedagio16 - motorista de aplicativo17 - Agente de trânsito18 - atendente de loja de ração19 - [SEP]",1,1
1854,[CLS] http : / / vozdopara. com. br / brasil - coronavirus - avanca - com - mortes - e - internacoes - veja - os - graficos / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1855,[CLS] https : / / maisminas. org / samarco - adota - medidas - preventivas - devido - a - pandemia - do - coronavirus _ 19 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1856,[CLS] http : / / www. poptvnews. com. br / mundo / com - coronavirus - medico - do - reims - da - franca - comete - suicidio - diz - jornal [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,0
1857,"[CLS] * BOMBA! * * BOMBA! * * ENTENDAM AGORA A VIRADA DO MANDETTA E CAIADO! * Mandetta não era a favor do isolamento social e defendia a Cloroquina, até o dia 15 / 03 / 2020. Falava em proteger os mais velhos e ter bom senso. Depois disso, virou quarentenista, passou a não falar do remédio como ferramenta chave, nem do isolamento vertical que os epidemiologistas defendem. Lembrem - se : ele é do DEM ( DEM = golpe ). Essa virada [SEP]",1,1
