,Unnamed: 0,News,Original Label,Prediction
1030,1030,"[CLS] O hospital John Hopkins enviou o seguinte a respeito do COVID - 19. Excelente artigo e recomendações : * O vírus não é um organismo vivo, mas uma molécula de proteína ( DNA ) coberta por uma camada protetora de lipídios ( gordura ) que, quando absorvida pelas células da mucosa ocular, nasal ou bucal, altera seu código genético. ( mutação ) e os converte em células agressoras e multiplicadoras. * Como o vírus não é um organismo vivo, mas uma molécula de proteína, ele não é morto, mas decai por si próprio. O [SEP]",0,1
1048,1048,[CLS] * Oitocentos empresários chineses chegam ao Brasil para fazer negócios em setembro - NÃO existe empresas com autonomia na ditadura comunista da China. Todas as empresas são do governo totalitário chinês. Essa conversa de que empresários vem negociar é papo furado. * https : / / patisegnoticias. com. br / 2019 / 08 / 12 / oitocentos - empresarios - chineses - chegam - ao - brasil - para - fazer - negocios - em - setembro / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1063,1063,[CLS] * VOCÊ ESTUDOU HISTÓRIA DO BRASIL? * Certamente em nenhuma escola te ensinaram o que se segue. * SEIS CONSTITUIÇÕES FEDERAIS * 189119341937194619671988 * 9 MOEDAS * Réis : até 1941Cruzeiro : 1942Cruzeiro Novo : 1967Cruzeiro : 1970Cruzado : 1986Cruzado Novo : 1989Cruzeiro : 1990Cruzeiro Real : 1993Real : 1994 * SEIS VEZES CONGRESSO FECHA [SEP],0,1
1087,1087,[CLS] VERDADES OCULTAS SOBRE A POLITICA E O COVID - 19... https : / / youtu. be / QGeLfKh6MUU [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1096,1096,[CLS] Lauda 6 : Santa Cruz pede ao STF que o Pres. Bolsonaro cumpra à risca protocolos da OMS sobre Coronavirus. Augusto Nunes diz que OAB é de 5° categoria!!! Que os Advogados tem que se rebelar contra Santa Cruz! Que Pres. Da OAB significa * NADA *!! https : / / youtu. be / 0ogNC6u _ ddQ [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1099,1099,[CLS] A dura realidade : só quando em torno de 80 % se tornarem imunes ( após contaminação e / ou vacinação ) o vírus desaparecerá! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1128,1128,"[CLS] Com empresas nacionais a pleno vapor, Mandetta anuncia R $ 1, 2 bi à China em respiradores https : / / www. estudosnacionais. com / 22936 / com - empresas - nacionais - a - pleno - vapor - mandetta - anuncia - r - 12 - bi - a - china - em - respiradores / Olha só o que está fazendo o Mandetta, eu me decepcionei com ele. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1131,1131,[CLS] Já começou as falcatruas através do corona vírus [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1148,1148,"[CLS] Eita que esse vírus vai prender muitos políticos ladrões! Covidão acabando em prisão... Vem pra paraiba, PF! http : / / g1. globo. com / pernambuco / videos / v / dinheiro - e - jogado - pela - janela - de - predio - no - recife - durante - operacao - da - pf / 4665631 / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1151,1151,[CLS] * Essa foi uma tapa bem dada pro povo que ainda nao ACORDOU! * Esse Coronavirus tomou um protagonismo tão grande que apagou do mapa a * relevância de doenças * de maior letalidade do que ela... [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1229,1229,"[CLS] * Mais uma excelente notícia *!! São Paulo criando protocolo animador contra a Covid - 19 para o mundo : Médica Pneumologista e Patologista do HC / USP percebeu que o vírus provoca uma obstrução da microcirculação sanguínea e que é isso que provoca o colapso respiratório. Então, ela desenvolveu um protocolo e começou a * ministrar anticoagulantes * para os pacientes da UTI, que apresentaram melhora significativa!! Esse protocolo já está sendo universalizado na rede municipal de São Paulo e agora ela terminou de submeter para publicação um artigo sobre isso a toque de caixa numa [SEP]",0,1
1237,1237,"[CLS] * IMPORTANTE! * Os senadores abaixo são os únicos que até o momento fizeram o compromisso público votar projetos que transferem os bilhões do Fundo Eleitoral para o combate à covid - 19. Se seu senador não está na lista abaixo, entre em contato com ele em www. fundoparasaude. com. br * Compartilhe! * _ PARABÉNS AOS SEGUINTES SENADORES : _ Alvaro Dias - PODE / PRArolde de Oliveira - PSD / RJCiro Nogueira - PP / PIDaniella [SEP]",0,1
1249,1249,"[CLS] * IMPORTANTE! * Os senadores abaixo são os únicos que até o momento fizeram o compromisso público votar projetos que transferem os bilhões do Fundo Eleitoral para o combate à covid - 19. Se seu senador não está na lista abaixo, entre em contato com ele em https : / / www. fundoparasaude. com. br * Compartilhe! * _ PARABÉNS AOS SEGUINTES SENADORES : _ Alvaro Dias - PODE / PRArolde de Oliveira - PSD / RJCiro Nogueira - PP / [SEP]",0,1
1293,1293,[CLS] Esta é a vacina mais eficaz contra as mentiras da Globo e as informações manipuladas pela imprensa. Desliguem a televisão. https : / / portalnovonorte. com. br /? p = 22123 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1357,1357,"[CLS] 21 de Março de 2020. Ciro fala o que o Brasil deveria ter feito em relação à China. 11 dias depois, em 01 de abril de 2020, o ministro da Saúde Luiz Henrique Mandetta declara : "" Hoje os Estados Unidos mandaram 23 aviões cargueiros dos maiores para a China, para levar o material que eles adquiriram. As nossas compras, que tínhamos expectativa de concretizar para poder fazer o abastecimento, muitas caíram "" [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1375,1375,[CLS] Quem fabrica o melhor? Autopeças Rolamentos Pára - brisas Pneus Carros Lâmpadas Aviões Trens Equipamentos militares e de defesa Relógios Tubos e conexões Caixas d ’ água Chocolates Produtos lácteos Café Carne bovina Carne suína Peixes Frango Cordeiro Celulares Cervejas Refrigerantes Sucos Produtos de higiene e limpeza Queijos Remédios Brinquedos Óculos Charutos Papel Equipamentos hospitalares Macarrão Perfumes Petróleo Gás natural Whis [SEP],0,1
1377,1377,[CLS] Olha onde está os olhos da china... tem três capítulos... esse é o terceiro [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1394,1394,"[CLS] De um lado, o presidente Bolsonaro tenta relativizar os efeitos do coronavírus objetivando salvar a economia brasileira de uma recessão e, de outro, o governador marqueteiro Doria tentando surfar na catástrofe mundial pra angariar bônus eleitoreiro. Mesmo não concordando com nenhum dos dois, devo reconhecer que Bolsonaro ( mesmo correndo um elevado risco político ), ao seu modo corajoso, está pensando na recuperação da economia brasileira. Já o governador e marqueteiro Doria está pensando somente nos seus projetos pessoais : desgastar o presidente Bolsonaro, já [SEP]",0,1
1395,1395,"[CLS] [ 7 / 4 00 : 42 ] + 55 41 9657 - 1500 : Lara não conheço ninguém que pegou o vírus. Mas conheço duas pessoas que já perderam o emprego. [ 7 / 4 04 : 36 ] Andréia : Também conheço gente que foram demitidas absurdo : S mas haverá muitos desempregos, pois os estabelecimentos todos estes dias fechadosVai demitir muita gente para conseguir pagar imposto, alvará que vem de 6 em 6 meses na prefeituraConta de agua, aluguel e assim vai... Pois as contas não pararam de vir por causa de virus e [SEP]",0,1
1447,1447,"[CLS] “ Este foi o texto mais pesado, sério, verdadeiro e preocupante, dentre tantos outros que me chegam via internet! * Parabéns para Carlos José Ribeiro, pelo seu texto e sua coragem * ” STF - OS EUNUCOS MORAIS - CARLOS JOSÉ RIBEIRO DO VALSomente daqui a alguns anos a nação brasileira vai entender o tamanho do dano que o Supremo Tribunal Federal está fazendo com esse país. E estão fazendo isso por diversas razões. Uma delas é porque são um bando de egocêntricos apátridas embriagados pelo poder, psico [SEP]",0,1
1450,1450,[CLS] A gente ouve falar o tempo todo sobre Wuhan em funcao do Covid - 19 e acha que se trata de uma cidadezinha do interior ou de uma zona rural qualquer na China. Deem uma olhada nesse video e muitos vao ficar de boca aberta. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1461,1461,"[CLS] URGENTE - O futuro ministro da saúde, Osmar Terra discorre sobre td do corona vírus. Em entrevista com o YouTube Fernando Conrado fala a verdade nua e crua sobre o vírus. Assista e saiba a verdade reluzente e como vc está sendo enganado pelos governadores, prefeitos e o Mandeta. https : / / youtu. be / wyyD390iXNU [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1487,1487,"[CLS] São Paulo criando protocolo animador contra a Covid - 19 para o mundo : Médica Pneumologista e vc Patologista do HC / USP percebeu que o vírus provoca uma obstrução da microcirculação sanguínea e que é isso que provoca o colapso respiratório. Então, ela desenvolveu um protocolo e começou a ministrar anticoagulantes para os pacientes da UTI, que apresentaram melhora significativa! Esse protocolo já está sendo universalizado na rede municipal de São Paulo e agora ela terminou de submeter para publicação um artigo sobre isso a toque de caixa numa importante revista científica internacional para a difusão legitimada [SEP]",0,1
1488,1488,[CLS] Isso é uma vergonha se for ver não morreu nenhum de coronavirus esses governos são os lixo Mas Deus está vendo vai cobrar esses vagabundo [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1500,1500,"[CLS] Povo tem mais medo de morrer de fome, coisa que não vai acontecer, pode pasaa dificuldades coisa normal pra 70 % da população do país com covid ou não, muitos falando da cracolandia mas lá existe a anos e nunca fizeram nada, Brasil e um país que político só pensam no próprio umbigo, e os povos manipulados ainda compram briga política de direita e esquerda, resumindo nunca vão sai da merda com esses pensamentos e atitudes, por isso está desse jeito um louco desequilíbrado no poder e o retrato do país é da sua política, lamentável para as família que [SEP]",0,1
1503,1503,[CLS] Esquerdista americana diz que a promoção da hidroxicloroquina feita por Trump “ salvou minha vida ”. Isso NÃO SERÁ noticiado no Brasil. Por que será? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD],0,1
1518,1518,"[CLS] NÃO PODEMOS ACEITAR SER FEITO DE BOBOS. ACREDITAR NO MÍDIA DÁ NISSO - MENTE DOMINADA PELA GLOBO e imprensa comprada. OBSERVE A DATA DA PROVIDÊNCIA DO PRESIDENTE e a posição do CONGRESSO ANTES DO CARNAVAL senão vejamos : PROVA DO GOLPE COVARDE DO CONGRESSO, STF, G [SEP]",0,1
1546,1546,"[CLS] * IMPORTANTE! * Os senadores abaixo são os únicos que até o momento fizeram o compromisso público votar projetos que transferem os bilhões do Fundo Eleitoral para o combate ao coronavírus. Se seu senador não está na lista abaixo, cobre - o em https : / / fundoparasaude. com. br * Compartilhe! * _ PARABÉNS AOS SEGUINTES SENADORES : _ Alvaro Dias - PODE / PRArolde de Oliveira - PSD / RJCiro Nogueira - PP / PIDaniell [SEP]",0,1
1595,1595,"[CLS] E aí governador comunista do Maranhão? “ DINO ” que substituiu a bandeira brasileira, pela a bandeira da China, no seu gabinete. Como vc vai explicar esse roubo? [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1597,1597,"[CLS] - Após pedirem desculpas pela Hidroxicloroquina, agora a OMS conclui que pacientes assintomáticos ( a grande maioria ) não têm potencial de infectar outras pessoas. - Milhões ficaram trancados em casa, perderam seus empregos e afetaram negativamente a Economia. https : / / www. jornaldacidadeonline. com. br / noticias / 21021 / nova - revelacao - da - oms - e - bombastica - pacientes - assintomaticos - nao - contribuem - para - a - propagacao - do - virus [SEP] [PAD] [PAD] [PAD]",0,1
1608,1608,"[CLS] * Jornalistas e veículos incompetentes e manipulados pelo poder público engolem os números falsos divulgados pela Secretaria da Saúde. * Uma portaria publicada no dia 21 de março orienta médicos a colocar coronavírus como causa mortis das vítimas com os mesmos sintomas a partir de depoimentos dos familiares. Não, você não está lendo errado. Todos os números que surgem de mortes pelo vírus chinês no estado de São Paulo são provavelmente mentirosos e a prova está aqui, na portaria que o Secretário de Saúde... * Saiba mais através do link abaixo : * https : / [SEP]",0,1
1613,1613,"[CLS] Ouça com atenção o que o Dr. e Dep. Osmar Terra fala da Quarentena, do Coronavirus ; da OMS e da desinformação que a imprensa anda fazendo para assustar os mais incautos e do Regime deExcessão imposto por governadores e prefeitos, objetivando ganhos financeiros e políticos, a exemplo do ocorre na Bahia. O vídeo é longo mas bastante explicativo. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1633,1633,"[CLS] * PROTEÇÃO FACIAL ( EPI ) : * Os médicos japoneses usam equipamento fotográfico de alta tecnologia para capturar a situação de covid - 19 vírus no ar. Esta câmera pode gravar 0, 1 mícron ( 1 em 10. 000 mícron ), confirmando que o vírus pode ser transmitido pelo ar, por isso é importante usar um EPI! [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1653,1653,"[CLS] Não é a Globo criatura!!!!!! Na próxima um desenho resolve? Parem de achar [UNK] tudo é culpa da Globo, do Bolsonaro, do PT, do fulano, do sicrano. Temos que aprender a ter visão holística. Para quem está comparando mortalidade do coronavírus com sarampo, H1N1, dengue, malária, aids, ( até com a fome, miséria e desigualdade )... etc., por ignorância ou má fé, reflita sobre o seguinte... O ISOL [SEP]",0,1
1662,1662,"[CLS] Hitler chegou ao poder de forma legal, e as instituições republicanas o permitiram. Chávez e Maduro também. Durante 70 anos os dirigentes soviéticos foram eleitos legalmente. Há 60 anos os ditadores cubanos são legalmente eleitos pelos representantes do povo cubano. Os dirigentes chineses são escolhidos legalmente pelos representantes eleitos pelo povo, pelo maior partido político do mundo. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1673,1673,"[CLS] DÓRIA VAI MANDAR FAZER VACINA NO BUTANTÃ EM PARCERIA COM A CHINA!!!! USE VC, DITADÓRIA! https : / / twitter. com / CNNBrasil / status / 1271076553934307329? s = 19 [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1679,1679,"[CLS] Bom dia a todos!!! Fui acometido pela covid, a receita foi beber muita água, azitromicina, e dipirona para a febre. No caso da minha esposa, ainda passaram o remédio de verme. Até que enfim os medicos estão acordando. [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1681,1681,"[CLS] A maioria das pessoas é imune ao vírus da Covid, diz Karl Friston https : / / www. frontliner. com. br / a - maioria - das - pessoas - e - imune - ao - virus - da - covid - diz - karl - friston / [SEP] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD] [PAD]",0,1
1696,1696,"[CLS] ATENÇÃO Orientação de um Promotor de Justiça : "" Jamais eu colocaria no atestado de óbito Covid 19 sem a confirmação laboratorial. Se essa pessoa tiver um seguro de vida e você atestar como Covid - 19, a seguradora estará desobrigada de pagar aos familiares o valor segurado, em caso de Pandemia. E aí a família, orientada por um advogado, irá cobrar de você o dano material por eles sofridos, uma vez que o exame está negativado. Isto posto, qualquer juiz dará o ganho de causa a família e você [SEP]",0,1
